"filename", "language", "ShaderLab", "C#", "HLSL", "JSON", "Markdown", "XML", "YAML", "PowerShell", "Python", "Properties", "comment", "blank", "total"
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Editor\Utilities\MRTKEditorStyles.cs", "C#", 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 31, 12, 112
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Editor\Utilities\PropertyDrawerUtilities.cs", "C#", 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 22, 5, 54
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Editor\Utilities\ReserializeAssetsUtility.cs", "C#", 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 10, 9, 66
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Interactables\ISnapInteractable.cs", "C#", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 14, 2, 24
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Interactables\MRTKBaseInteractable.cs", "C#", 0, 219, 0, 0, 0, 0, 0, 0, 0, 0, 76, 83, 378
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Interactables\StatefulInteractable.cs", "C#", 0, 212, 0, 0, 0, 0, 0, 0, 0, 0, 108, 54, 374
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Interactors\IGazeInteractor.cs", "C#", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 8, 3, 18
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Interactors\IGazePinchInteractor.cs", "C#", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2, 13
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Interactors\IGrabInteractor.cs", "C#", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 8, 3, 18
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Interactors\IHandedInteractor.cs", "C#", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 8, 3, 19
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Interactors\IModeManagedInteractor.cs", "C#", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 10, 3, 23
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Interactors\IPokeInteractor.cs", "C#", 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 26, 7, 53
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Interactors\IProxyInteractor.cs", "C#", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 41, 9, 65
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Interactors\IRayInteractor.cs", "C#", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 8, 2, 17
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Interactors\ISpeechInteractor.cs", "C#", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 15
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Interactors\IVariableSelectInteractor.cs", "C#", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 14, 2, 24
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\LICENSE.md", "Markdown", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 5, 22
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Subsystems\Hands\HandsAggregatorSubsystem.cs", "C#", 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 35, 20, 104
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Subsystems\Hands\HandsSubsystem.cs", "C#", 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 23, 12, 69
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Subsystems\Hands\HandsSubsystemDescriptor.cs", "C#", 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 41, 8, 81
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Subsystems\Hands\IHandsAggregatorSubsystem.cs", "C#", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 44, 8, 67
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Subsystems\Hands\IHandsSubsystem.cs", "C#", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 14, 3, 27
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Subsystems\IMRTKManagedSubsystem.cs", "C#", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 27, 6, 45
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Subsystems\IMRTKSubsystemDescriptor.cs", "C#", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 36, 8, 57
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Subsystems\MRTKLifecycleManager.cs", "C#", 0, 168, 0, 0, 0, 0, 0, 0, 0, 0, 63, 47, 278
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Subsystems\MRTKSubsystem.cs", "C#", 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 5, 11, 70
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Subsystems\MRTKSubsystemAttribute.cs", "C#", 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 13, 13, 70
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Subsystems\MRTKSubsystemDescriptor.cs", "C#", 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 45, 25, 137
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Subsystems\MRTKSubsystemProvider.cs", "C#", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 17, 6, 38
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Subsystems\Speech\DictationEventArgs.cs", "C#", 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 27, 6, 56
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Subsystems\Speech\DictationEventReason.cs", "C#", 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 44, 15, 79
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Subsystems\Speech\DictationSubsystem.cs", "C#", 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 43, 26, 140
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Subsystems\Speech\DictationSubsystemDescriptor.cs", "C#", 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 33, 8, 72
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Subsystems\Speech\IDictationSubsystem.cs", "C#", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 27, 8, 48
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Subsystems\Speech\IKeywordRecognitionSubsystem.cs", "C#", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 20, 6, 38
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Subsystems\Speech\ITextToSpeechSubsystem.cs", "C#", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 23
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Subsystems\Speech\KeywordRecognitionSubsystem.cs", "C#", 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 30, 18, 85
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Subsystems\Speech\KeywordRecognitionSubsystemDescriptor.cs", "C#", 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 33, 8, 73
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Subsystems\Speech\TextToSpeechSubsystem.cs", "C#", 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 21, 10, 63
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Subsystems\Speech\TextToSpeechSubsystemDescriptor.cs", "C#", 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 31, 8, 68
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Tests\Editor\AssemblyInfo.cs", "C#", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 13
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Tests\Editor\SmokeTest.cs", "C#", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 17
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Tests\Runtime\AssemblyInfo.cs", "C#", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 13
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Tests\Runtime\SmokeTest.cs", "C#", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 18
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Tests\Runtime\TransformExtensionsTests.cs", "C#", 0, 191, 0, 0, 0, 0, 0, 0, 0, 0, 7, 51, 249
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Tests\TestUtilities\AssemblyInfo.cs", "C#", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 13
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Tests\TestUtilities\BaseRuntimeTests.cs", "C#", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 14, 7, 47
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Tests\TestUtilities\RuntimeTestUtilities.cs", "C#", 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 33, 15, 148
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Tests\TestUtilities\SubsystemTestUtilities.cs", "C#", 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 38, 11, 87
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Tests\TestUtilities\TestUtilities.cs", "C#", 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 30, 9, 87
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Utilities\Attributes\DrawIfAttribute.cs", "C#", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 27, 8, 59
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Utilities\Attributes\EnumFlagsAttribute.cs", "C#", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 9, 2, 21
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Utilities\Attributes\ExtendsAttribute.cs", "C#", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 15, 4, 37
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Utilities\Attributes\ImplementsAttribute.cs", "C#", 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 15, 5, 47
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Utilities\Attributes\InterfaceSelectorAttribute.cs", "C#", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 26, 4, 44
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Utilities\Attributes\LabelWidthAttribute.cs", "C#", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 20
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Utilities\Attributes\PhysicsLayerAttribute.cs", "C#", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 18
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Utilities\Attributes\SystemTypeAttribute.cs", "C#", 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 26, 5, 51
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Utilities\Attributes\VariableRangeAttribute.cs", "C#", 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 16, 6, 38
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Utilities\Axis.cs", "C#", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 14, 4, 27
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Utilities\AxisFlags.cs", "C#", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 24, 5, 46
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Utilities\CameraFOVChecker.cs", "C#", 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 31, 17, 112
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Utilities\ColorUtilities.cs", "C#", 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 31, 23, 158
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Utilities\ConfigureSpatializationSettings.cs", "C#", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 7, 5, 33
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Utilities\ControllerLookup.cs", "C#", 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 18, 9, 61
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Utilities\DisplayType.cs", "C#", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 13, 2, 23
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Utilities\Extensions\AssemblyExtensions.cs", "C#", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 29
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Utilities\Extensions\BoundsExtensions.cs", "C#", 0, 507, 0, 0, 0, 0, 0, 0, 0, 0, 195, 96, 798
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Utilities\Extensions\CameraExtensions.cs", "C#", 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 33, 10, 89
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Utilities\Extensions\ComponentExtensions.cs", "C#", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 36, 5, 67
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Utilities\Extensions\EnumerableExtensions.cs", "C#", 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 23, 8, 78
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Utilities\Extensions\GameObjectExtensions.cs", "C#", 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 45, 16, 138
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Utilities\Extensions\HandednessExtensions.cs", "C#", 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 45, 8, 102
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Utilities\Extensions\InterfaceExtensions.cs", "C#", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 23
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Utilities\Extensions\MathfExtensions.cs", "C#", 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 8, 11, 71
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Utilities\Extensions\TransformExtensions.cs", "C#", 0, 165, 0, 0, 0, 0, 0, 0, 0, 0, 78, 32, 275
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Utilities\Extensions\VectorExtensions.cs", "C#", 0, 171, 0, 0, 0, 0, 0, 0, 0, 0, 37, 48, 256
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Utilities\Extensions\XRNodeExtensions.cs", "C#", 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 37, 7, 75
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Utilities\HandBounds.cs", "C#", 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 28, 17, 127
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Utilities\HandJointPose.cs", "C#", 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 41, 26, 157
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Utilities\Handedness.cs", "C#", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 18, 5, 35
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Utilities\HandsUtils.cs", "C#", 0, 170, 0, 0, 0, 0, 0, 0, 0, 0, 75, 27, 272
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Utilities\MathUtilities.cs", "C#", 0, 338, 0, 0, 0, 0, 0, 0, 0, 0, 209, 70, 617
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Utilities\MixedRealityRaycaster.cs", "C#", 0, 260, 0, 0, 0, 0, 0, 0, 0, 0, 45, 42, 347
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Utilities\MixedRealityTransform.cs", "C#", 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 40, 27, 154
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Utilities\PlayspaceUtilities.cs", "C#", 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 32, 10, 96
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Utilities\PoseUtilities.cs", "C#", 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 15, 4, 39
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Utilities\RayStep.cs", "C#", 0, 127, 0, 0, 0, 0, 0, 0, 0, 0, 18, 35, 180
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Utilities\SerializableDictionary.cs", "C#", 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 8, 12, 63
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Utilities\Smoothing.cs", "C#", 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 29, 4, 52
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Utilities\StabilizedRay.cs", "C#", 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 48, 11, 102
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Utilities\StatefulTimerEvent.cs", "C#", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 7, 3, 16
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Utilities\SystemInterfaceType.cs", "C#", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 8, 7, 37
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Utilities\SystemType.cs", "C#", 0, 118, 0, 0, 0, 0, 0, 0, 0, 0, 38, 31, 187
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Utilities\TimedFlag.cs", "C#", 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 33, 18, 125
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Utilities\TrackedHandJoint.cs", "C#", 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 87, 29, 150
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Utilities\TransformFlags.cs", "C#", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 27, 6, 51
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Utilities\TypeGrouping.cs", "C#", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 19, 4, 33
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Utilities\XRSubsystemHelpers.cs", "C#", 0, 177, 0, 0, 0, 0, 0, 0, 0, 0, 128, 39, 344
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\package.json", "JSON", 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 22
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.data\AssemblyInfo.cs", "C#", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 16
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.data\Documentation~\DataBinding.md", "Markdown", 0, 0, 0, 0, 237, 0, 0, 0, 0, 0, 0, 102, 339
